city_1,city_2,city_3,city_4,city_5,area,rooms,bathroom,parking,floor,animal_1,animal_2,furniture_1,furniture_2,total
1,0,0,0,0,240.0,3,3,2,0,1,0,0,1,4818.0
0,0,0,1,0,64.0,2,1,1,10,1,0,0,1,1493.0
1,0,0,0,0,89.0,2,3,1,0,1,0,1,0,6337.0
1,0,0,0,0,69.0,2,2,1,11,0,1,1,0,5386.0
1,0,0,0,0,140.0,3,4,2,2,1,0,0,1,4449.0
1,0,0,0,0,103.0,2,1,0,0,1,0,0,1,1400.0
1,0,0,0,0,82.0,2,2,0,15,0,1,0,1,3651.0
1,0,0,0,0,30.0,1,1,0,4,1,0,0,1,2051.0
0,0,0,1,0,60.0,2,1,1,16,0,1,0,1,1778.0
1,0,0,0,0,162.0,3,2,2,7,1,0,1,0,9394.0
1,0,0,0,0,59.0,2,1,1,8,1,0,0,1,3039.0
1,0,0,0,0,230.0,3,3,3,6,0,1,0,1,13530.0
1,0,0,0,0,110.0,3,2,1,14,0,1,0,1,5508.0
0,0,0,1,0,210.0,3,3,3,7,1,0,0,1,4689.0
1,0,0,0,0,218.0,3,2,2,6,0,1,0,1,10450.0
0,0,0,1,0,50.0,1,1,1,2,0,1,0,1,2352.0
0,0,0,0,1,115.0,3,3,2,6,1,0,0,1,2855.0
1,0,0,0,0,100.0,2,2,0,1,1,0,0,1,2989.0
1,0,0,0,0,230.0,3,4,4,6,1,0,0,1,7164.0
1,0,0,0,0,280.0,3,4,2,0,0,1,1,0,17910.0
1,0,0,0,0,390.0,3,4,4,10,0,1,0,1,14510.0
1,0,0,0,0,60.0,2,2,2,20,1,0,0,1,3597.0
1,0,0,0,0,150.0,3,2,2,16,1,0,0,1,7248.0
0,0,1,0,0,60.0,2,1,1,8,0,1,0,1,2073.0
1,0,0,0,0,22.0,1,1,0,0,0,1,0,1,1358.0
0,0,1,0,0,30.0,1,1,1,2,1,0,0,1,1501.0
1,0,0,0,0,49.0,2,2,1,8,1,0,0,1,2170.0
1,0,0,0,0,230.0,3,4,3,7,1,0,0,1,9094.0
0,0,1,0,0,200.0,3,4,2,11,1,0,1,0,10800.0
0,0,0,0,1,167.0,4,4,3,5,1,0,0,1,7304.0
0,0,0,0,1,420.0,4,6,5,14,0,1,0,1,17370.0
0,1,0,0,0,98.0,2,1,0,3,1,0,1,0,2396.0
0,0,0,0,1,80.0,3,1,1,12,1,0,0,1,1941.0
0,0,0,1,0,30.0,1,1,0,15,1,0,0,1,797.0
1,0,0,0,0,296.0,4,5,5,4,1,0,1,0,19470.0
0,0,1,0,0,70.0,2,1,0,3,0,1,0,1,1957.0
0,0,1,0,0,160.0,2,2,2,1,1,0,1,0,10250.0
1,0,0,0,0,174.0,3,1,1,0,1,0,0,1,3586.0
0,1,0,0,0,54.0,1,1,1,6,1,0,0,1,1710.0
1,0,0,0,0,50.0,1,1,1,10,0,1,1,0,10460.0
1,0,0,0,0,240.0,3,3,3,8,1,0,0,1,14050.0
0,0,0,0,1,260.0,4,4,2,0,1,0,0,1,15450.0
1,0,0,0,0,210.0,3,4,4,2,0,1,0,1,9071.0
1,0,0,0,0,119.0,3,4,3,14,1,0,0,1,4557.0
0,0,0,0,1,150.0,3,1,3,0,1,0,0,1,4308.0
1,0,0,0,0,750.0,4,7,8,0,1,0,1,0,16890.0
1,0,0,0,0,67.0,2,1,1,13,0,1,0,1,2489.0
0,0,1,0,0,50.0,1,1,0,1,1,0,0,1,2155.0
0,0,1,0,0,36.0,1,1,0,5,1,0,0,1,3075.0
1,0,0,0,0,120.0,3,2,2,5,1,0,0,1,3802.0
0,1,0,0,0,65.0,3,1,1,1,1,0,0,1,1294.0
0,0,0,0,1,240.0,4,4,2,3,1,0,1,0,8847.0
1,0,0,0,0,93.0,2,2,2,3,1,0,0,1,4545.0
0,1,0,0,0,35.0,1,1,0,1,1,0,0,1,1400.0
1,0,0,0,0,51.0,2,1,1,9,0,1,0,1,2787.0
1,0,0,0,0,85.0,2,2,1,14,1,0,0,1,4145.0
0,0,0,1,0,57.0,1,2,1,12,1,0,0,1,3501.0
0,0,0,1,0,50.0,1,1,0,8,1,0,0,1,853.0
1,0,0,0,0,75.0,2,1,0,0,1,0,0,1,1848.0
1,0,0,0,0,161.0,3,3,3,17,1,0,0,1,13490.0
0,0,0,1,0,210.0,4,4,3,7,0,1,0,1,6105.0
1,0,0,0,0,350.0,3,2,4,0,1,0,0,1,14020.0
0,1,0,0,0,112.0,3,3,2,1,1,0,0,1,4278.0
0,0,0,1,0,78.0,3,2,2,3,1,0,1,0,2717.0
1,0,0,0,0,54.0,2,2,1,6,1,0,0,1,3989.0
0,0,0,1,0,25.0,1,1,0,3,0,1,0,1,1224.0
1,0,0,0,0,62.0,2,2,0,3,0,1,0,1,2626.0
1,0,0,0,0,117.0,2,2,1,11,0,1,1,0,8001.0
1,0,0,0,0,120.0,4,2,2,0,1,0,0,1,3563.0
0,0,0,1,0,113.0,3,2,2,11,1,0,0,1,2248.0
1,0,0,0,0,65.0,2,1,1,3,1,0,0,1,3036.0
0,0,0,1,0,70.0,2,1,1,0,0,1,0,1,1515.0
0,1,0,0,0,67.0,3,2,2,7,1,0,0,1,2480.0
1,0,0,0,0,651.0,7,7,8,0,1,0,0,1,10220.0
1,0,0,0,0,180.0,3,1,5,0,1,0,0,1,7165.0
1,0,0,0,0,30.0,1,1,0,0,1,0,0,1,1034.0
1,0,0,0,0,100.0,3,3,3,5,1,0,0,1,4962.0
1,0,0,0,0,45.0,1,1,0,11,1,0,0,1,1849.0
1,0,0,0,0,400.0,4,4,4,0,1,0,0,1,9878.0
1,0,0,0,0,100.0,3,1,0,1,1,0,0,1,2367.0
0,1,0,0,0,111.0,2,2,0,15,1,0,0,1,2586.0
0,0,0,0,1,70.0,2,2,2,5,1,0,0,1,2978.0
0,1,0,0,0,179.0,3,2,2,0,1,0,1,0,3833.0
0,0,1,0,0,140.0,3,2,2,1,1,0,0,1,8153.0
1,0,0,0,0,260.0,3,4,2,0,1,0,0,1,8600.0
0,0,0,0,1,268.0,4,2,4,1,0,1,0,1,4396.0
0,0,0,0,1,70.0,3,2,1,2,1,0,0,1,1607.0
0,0,1,0,0,50.0,1,1,1,2,1,0,0,1,2903.0
0,0,0,0,1,470.0,5,4,2,0,1,0,0,1,6907.0
1,0,0,0,0,142.0,3,4,3,13,1,0,0,1,10040.0
1,0,0,0,0,80.0,1,2,2,5,1,0,0,1,6605.0
1,0,0,0,0,100.0,3,3,3,0,0,1,0,1,2784.0
0,0,0,1,0,180.0,3,4,4,0,1,0,0,1,3529.0
0,1,0,0,0,180.0,4,1,1,0,1,0,0,1,4936.0
1,0,0,0,0,72.0,1,1,1,0,0,1,1,0,4896.0
1,0,0,0,0,90.0,2,2,1,0,1,0,0,1,2234.0
0,0,0,1,0,49.0,1,1,0,3,1,0,0,1,1031.0
0,1,0,0,0,282.0,4,2,4,0,1,0,1,0,5444.0
1,0,0,0,0,114.0,4,4,2,6,1,0,0,1,3999.0
1,0,0,0,0,170.0,3,3,2,8,1,0,0,1,9448.0
1,0,0,0,0,200.0,3,2,3,0,1,0,0,1,3906.0
1,0,0,0,0,130.0,4,4,3,2,1,0,0,1,4658.0
0,0,0,0,1,300.0,3,4,4,0,1,0,0,1,7973.0
1,0,0,0,0,45.0,1,1,0,2,0,1,0,1,910.0
1,0,0,0,0,245.0,3,5,4,3,1,0,1,0,13650.0
1,0,0,0,0,155.0,2,3,2,0,1,0,0,1,4438.0
0,0,0,0,1,300.0,3,3,4,0,1,0,0,1,3989.0
0,0,0,1,0,438.0,5,4,0,0,1,0,0,1,8269.0
0,0,1,0,0,30.0,1,1,0,4,0,1,1,0,2668.0
1,0,0,0,0,125.0,2,2,1,0,1,0,1,0,3235.0
0,0,0,1,0,76.0,1,2,0,1,1,0,0,1,1109.0
1,0,0,0,0,58.0,2,2,2,2,1,0,0,1,3078.0
1,0,0,0,0,140.0,3,2,2,0,1,0,0,1,2685.0
1,0,0,0,0,49.0,2,1,1,1,1,0,0,1,1801.0
1,0,0,0,0,350.0,4,6,4,0,1,0,0,1,11050.0
1,0,0,0,0,35.0,1,1,0,4,1,0,0,1,2042.0
0,0,1,0,0,100.0,3,1,1,0,1,0,0,1,2234.0
0,1,0,0,0,86.0,2,2,2,3,1,0,0,1,4114.0
0,0,0,1,0,58.0,1,1,1,6,1,0,0,1,4126.0
0,1,0,0,0,62.0,3,2,1,2,1,0,1,0,2731.0
0,0,0,0,1,95.0,3,2,2,10,1,0,0,1,3131.0
1,0,0,0,0,52.0,1,1,1,11,1,0,0,1,2895.0
1,0,0,0,0,80.0,2,1,0,0,1,0,0,1,1359.0
0,0,0,0,1,300.0,4,4,4,0,1,0,0,1,7035.0
1,0,0,0,0,70.0,2,2,0,6,1,0,0,1,2190.0
0,1,0,0,0,130.0,3,3,1,6,1,0,0,1,6139.0
0,0,0,1,0,39.0,1,1,1,1,0,1,1,0,1748.0
0,0,0,0,1,73.0,2,1,1,11,1,0,1,0,5200.0
1,0,0,0,0,68.0,2,1,1,15,1,0,0,1,2838.0
0,0,0,1,0,80.0,2,1,0,0,1,0,0,1,1219.0
0,0,1,0,0,450.0,4,5,1,0,1,0,0,1,3768.0
1,0,0,0,0,270.0,3,4,2,11,1,0,0,1,19450.0
1,0,0,0,0,146.0,3,4,4,15,1,0,0,1,8218.0
0,0,1,0,0,100.0,3,1,0,2,1,0,0,1,2235.0
0,0,0,1,0,60.0,2,1,1,2,1,0,0,1,1327.0
1,0,0,0,0,55.0,2,1,1,7,0,1,0,1,4464.0
0,0,0,1,0,40.0,1,1,1,6,1,0,0,1,1294.0
0,1,0,0,0,30.0,1,1,0,0,0,1,0,1,509.0
1,0,0,0,0,68.0,2,2,2,12,0,1,0,1,4930.0
0,0,0,1,0,35.0,1,1,1,11,1,0,0,1,1354.0
1,0,0,0,0,190.0,4,4,3,11,1,0,1,0,8768.0
1,0,0,0,0,700.0,4,10,0,0,1,0,0,1,23980.0
0,0,1,0,0,45.0,1,1,0,1,1,0,0,1,1294.0
1,0,0,0,0,311.0,3,6,4,23,0,1,1,0,15540.0
0,1,0,0,0,110.0,2,1,0,0,1,0,0,1,2250.0
0,0,0,1,0,330.0,3,3,2,10,0,1,0,1,8515.0
1,0,0,0,0,75.0,3,1,1,2,1,0,1,0,2780.0
0,1,0,0,0,50.0,1,1,0,2,1,0,1,0,1966.0
1,0,0,0,0,460.0,4,4,6,0,1,0,0,1,6027.0
0,1,0,0,0,52.0,2,1,0,4,1,0,0,1,1163.0
1,0,0,0,0,155.0,3,4,2,14,1,0,0,1,15080.0
0,0,0,0,1,55.0,2,1,1,1,1,0,0,1,1129.0
0,0,1,0,0,74.0,2,1,0,11,1,0,0,1,3268.0
1,0,0,0,0,26.0,1,1,1,3,1,0,1,0,1816.0
1,0,0,0,0,80.0,2,1,0,1,1,0,1,0,3539.0
1,0,0,0,0,450.0,4,5,5,0,0,1,0,1,14060.0
0,0,0,1,0,150.0,2,2,1,0,1,0,0,1,1243.0
1,0,0,0,0,135.0,3,2,2,9,1,0,0,1,6633.0
0,0,0,0,1,140.0,4,3,4,9,1,0,0,1,4277.0
0,0,0,1,0,76.0,3,1,1,2,1,0,0,1,1889.0
1,0,0,0,0,450.0,4,3,6,0,1,0,0,1,13160.0
0,0,0,0,1,38.0,1,1,0,2,0,1,0,1,1318.0
0,0,1,0,0,30.0,1,1,0,8,0,1,1,0,1964.0
1,0,0,0,0,260.0,2,2,2,0,0,1,0,1,4425.0
0,1,0,0,0,77.0,3,2,1,2,0,1,0,1,1583.0
0,0,1,0,0,290.0,4,3,1,6,1,0,0,1,10050.0
0,0,1,0,0,47.0,2,1,0,4,1,0,0,1,2098.0
1,0,0,0,0,80.0,2,2,1,7,1,0,0,1,5206.0
1,0,0,0,0,244.0,4,3,4,2,1,0,1,0,8243.0
0,0,0,1,0,45.0,1,1,0,9,1,0,0,1,1520.0
0,0,0,0,1,85.0,3,2,2,3,0,1,0,1,2569.0
1,0,0,0,0,98.0,3,2,2,3,1,0,0,1,3809.0
1,0,0,0,0,100.0,2,1,1,0,0,1,0,1,1472.0
0,0,1,0,0,120.0,3,2,0,2,1,0,0,1,5379.0
1,0,0,0,0,190.0,3,2,1,8,1,0,1,0,6888.0
1,0,0,0,0,500.0,4,4,4,0,1,0,0,1,15350.0
1,0,0,0,0,105.0,3,2,2,1,1,0,1,0,9931.0
0,0,0,1,0,50.0,2,1,1,3,1,0,0,1,1646.0
1,0,0,0,0,126.0,4,3,2,4,0,1,0,1,6475.0
1,0,0,0,0,74.0,2,3,1,2,1,0,0,1,5843.0
0,0,1,0,0,130.0,3,3,2,3,1,0,1,0,10090.0
1,0,0,0,0,140.0,2,1,1,6,0,1,1,0,7870.0
0,1,0,0,0,160.0,3,2,2,0,1,0,0,1,2211.0
1,0,0,0,0,250.0,3,4,3,4,1,0,0,1,19000.0
0,0,1,0,0,90.0,2,2,1,4,1,0,0,1,2146.0
0,0,1,0,0,144.0,4,2,2,4,1,0,0,1,6015.0
0,0,1,0,0,170.0,3,1,1,10,1,0,1,0,3212.0
0,0,1,0,0,65.0,2,1,1,7,1,0,0,1,2228.0
0,1,0,0,0,80.0,2,1,0,0,1,0,0,1,1008.0
1,0,0,0,0,20.0,1,1,0,4,0,1,1,0,3399.0
1,0,0,0,0,79.0,2,2,2,18,0,1,1,0,7055.0
1,0,0,0,0,70.0,2,1,0,1,1,0,0,1,2639.0
1,0,0,0,0,30.0,1,1,0,9,0,1,1,0,2849.0
1,0,0,0,0,250.0,3,5,3,4,1,0,0,1,10390.0
0,1,0,0,0,50.0,1,1,0,2,1,0,1,0,1269.0
1,0,0,0,0,116.0,3,2,2,5,1,0,0,1,4624.0
1,0,0,0,0,216.0,4,3,4,28,0,1,0,1,7589.0
1,0,0,0,0,290.0,3,5,4,8,1,0,1,0,10670.0
1,0,0,0,0,300.0,5,6,6,0,1,0,0,1,11730.0
1,0,0,0,0,245.0,4,3,4,8,1,0,0,1,11190.0
0,0,0,0,1,150.0,4,2,3,18,0,1,1,0,6746.0
1,0,0,0,0,130.0,3,4,2,11,0,1,0,1,4309.0
1,0,0,0,0,112.0,1,2,3,0,1,0,0,1,3006.0
1,0,0,0,0,78.0,2,2,1,8,1,0,0,1,2351.0
1,0,0,0,0,84.0,2,1,2,11,0,1,1,0,5091.0
0,0,1,0,0,23.0,1,1,0,8,0,1,0,1,2620.0
0,0,0,0,1,174.0,3,1,0,0,0,1,0,1,5711.0
1,0,0,0,0,104.0,1,3,2,14,0,1,0,1,6754.0
0,1,0,0,0,63.0,1,1,0,3,1,0,0,1,1292.0
1,0,0,0,0,51.0,2,1,1,7,1,0,0,1,1657.0
0,0,1,0,0,70.0,2,2,1,4,1,0,0,1,5337.0
0,0,0,0,1,150.0,4,4,2,12,1,0,0,1,5773.0
0,0,1,0,0,90.0,2,2,1,8,1,0,0,1,3055.0
0,0,1,0,0,80.0,2,2,1,2,1,0,1,0,12280.0
0,1,0,0,0,60.0,1,1,1,4,0,1,0,1,3421.0
0,0,0,0,1,85.0,3,2,1,2,0,1,0,1,2055.0
1,0,0,0,0,70.0,2,1,0,24,0,1,1,0,3741.0
0,0,1,0,0,50.0,1,1,0,2,0,1,0,1,1637.0
1,0,0,0,0,38.0,1,1,0,6,1,0,0,1,2551.0
0,1,0,0,0,147.0,3,3,3,0,1,0,0,1,2728.0
0,1,0,0,0,222.0,3,2,2,3,0,1,1,0,6278.0
1,0,0,0,0,185.0,4,4,4,8,1,0,0,1,11140.0
0,0,0,1,0,284.0,3,5,6,0,1,0,0,1,6144.0
1,0,0,0,0,45.0,2,1,1,6,0,1,0,1,1759.0
0,0,1,0,0,290.0,3,3,1,9,1,0,0,1,7822.0
1,0,0,0,0,74.0,3,2,2,15,1,0,0,1,2216.0
0,0,0,1,0,115.0,3,2,2,15,1,0,0,1,3957.0
0,1,0,0,0,37.0,1,1,0,4,1,0,0,1,2029.0
0,0,0,0,1,650.0,7,6,3,0,1,0,0,1,14460.0
1,0,0,0,0,30.0,1,1,0,1,0,1,0,1,1469.0
1,0,0,0,0,87.0,1,1,2,14,1,0,1,0,9021.0
1,0,0,0,0,553.0,5,6,5,15,1,0,1,0,12230.0
1,0,0,0,0,250.0,3,4,4,16,1,0,0,1,15480.0
1,0,0,0,0,600.0,4,5,6,0,1,0,0,1,9051.0
1,0,0,0,0,250.0,3,3,3,0,1,0,0,1,4718.0
1,0,0,0,0,30.0,1,1,1,16,1,0,0,1,2221.0
0,0,0,0,1,62.0,3,1,1,2,0,1,0,1,1282.0
0,0,1,0,0,115.0,2,2,2,1,1,0,0,1,4014.0
0,0,1,0,0,130.0,3,1,0,4,1,0,0,1,8071.0
1,0,0,0,0,35.0,1,1,0,15,1,0,0,1,2332.0
0,0,0,0,1,350.0,4,3,3,9,0,1,0,1,12840.0
1,0,0,0,0,100.0,3,2,0,0,0,1,0,1,3960.0
0,0,0,1,0,85.0,3,2,2,9,1,0,0,1,4040.0
1,0,0,0,0,60.0,1,1,1,0,1,0,0,1,1623.0
0,0,0,1,0,197.0,3,3,2,8,1,0,0,1,4457.0
1,0,0,0,0,177.0,4,5,4,12,1,0,0,1,11780.0
0,0,1,0,0,96.0,2,1,0,8,1,0,1,0,5946.0
1,0,0,0,0,678.0,5,6,4,0,1,0,0,1,18230.0
0,0,1,0,0,126.0,2,2,1,5,1,0,0,1,9817.0
1,0,0,0,0,130.0,3,3,1,6,1,0,0,1,5901.0
0,0,0,1,0,113.0,2,1,1,8,1,0,0,1,2028.0
1,0,0,0,0,380.0,3,4,2,0,1,0,0,1,13140.0
1,0,0,0,0,80.0,1,1,1,10,1,0,0,1,4512.0
1,0,0,0,0,420.0,4,6,4,8,1,0,0,1,20940.0
1,0,0,0,0,500.0,8,5,2,0,1,0,0,1,12720.0
1,0,0,0,0,33.0,1,1,1,12,1,0,1,0,3581.0
1,0,0,0,0,700.0,4,6,6,0,1,0,0,1,14860.0
1,0,0,0,0,50.0,1,1,1,0,1,0,0,1,1117.0
0,1,0,0,0,70.0,2,2,0,4,1,0,0,1,1820.0
0,0,0,0,1,332.0,3,2,8,0,0,1,0,1,7385.0
0,0,1,0,0,83.0,2,3,2,4,1,0,1,0,11060.0
0,0,0,1,0,62.0,2,2,2,5,1,0,0,1,3853.0
1,0,0,0,0,30.0,1,1,0,12,1,0,1,0,3692.0
1,0,0,0,0,240.0,4,6,4,2,0,1,0,1,6466.0
1,0,0,0,0,27.0,1,1,0,0,0,1,0,1,848.0
0,0,1,0,0,87.0,3,2,1,3,1,0,0,1,2726.0
0,1,0,0,0,238.0,3,3,3,2,1,0,1,0,5109.0
0,0,1,0,0,68.0,2,1,0,3,1,0,0,1,3500.0
0,0,1,0,0,30.0,1,1,0,19,1,0,0,1,1527.0
0,0,1,0,0,24.0,1,1,0,5,1,0,1,0,1741.0
1,0,0,0,0,80.0,3,2,1,1,0,1,0,1,2116.0
0,0,0,0,1,70.0,3,1,1,3,1,0,0,1,1453.0
1,0,0,0,0,250.0,4,3,2,0,0,1,0,1,10150.0
0,0,0,0,1,83.0,3,3,2,5,1,0,1,0,4753.0
0,1,0,0,0,339.0,3,5,4,11,1,0,1,0,18040.0
0,0,0,1,0,75.0,2,1,1,0,1,0,0,1,1317.0
1,0,0,0,0,154.0,4,3,3,4,1,0,0,1,6778.0
0,0,1,0,0,80.0,2,2,1,5,1,0,0,1,2840.0
0,1,0,0,0,156.0,3,1,0,2,1,0,0,1,2266.0
1,0,0,0,0,190.0,3,4,3,2,1,0,0,1,11040.0
1,0,0,0,0,200.0,3,2,2,0,1,0,0,1,3735.0
0,0,0,0,1,600.0,3,5,8,0,1,0,0,1,11170.0
0,0,0,0,1,57.0,3,2,1,2,1,0,0,1,1418.0
0,0,0,0,1,110.0,3,2,2,3,0,1,1,0,3418.0
1,0,0,0,0,240.0,3,4,5,9,1,0,0,1,11080.0
1,0,0,0,0,40.0,1,1,1,9,0,1,0,1,3376.0
0,0,0,1,0,160.0,3,2,2,12,1,0,0,1,2940.0
1,0,0,0,0,120.0,3,2,2,1,1,0,0,1,7315.0
0,0,0,1,0,51.0,1,1,1,1,1,0,0,1,1591.0
0,1,0,0,0,55.0,1,1,1,3,1,0,0,1,2629.0
1,0,0,0,0,820.0,4,4,5,0,1,0,0,1,11080.0
1,0,0,0,0,168.0,3,4,2,9,1,0,0,1,7435.0
0,1,0,0,0,68.0,1,2,1,4,1,0,1,0,3154.0
1,0,0,0,0,260.0,4,4,6,22,1,0,1,0,9217.0
1,0,0,0,0,93.0,2,2,1,8,1,0,0,1,3792.0
1,0,0,0,0,182.0,3,3,5,0,1,0,0,1,4514.0
0,0,1,0,0,215.0,3,2,0,5,1,0,0,1,5490.0
1,0,0,0,0,280.0,3,3,4,0,1,0,0,1,10630.0
0,0,1,0,0,68.0,2,1,1,5,1,0,0,1,1651.0
1,0,0,0,0,76.0,1,2,1,4,1,0,1,0,5464.0
1,0,0,0,0,156.0,3,4,3,4,1,0,0,1,11430.0
0,1,0,0,0,271.0,4,3,1,7,1,0,0,1,5957.0
0,0,0,1,0,297.0,4,6,2,3,1,0,0,1,6069.0
1,0,0,0,0,73.0,2,1,1,8,1,0,0,1,1909.0
1,0,0,0,0,350.0,3,4,5,0,1,0,0,1,6675.0
1,0,0,0,0,100.0,2,3,3,0,1,0,1,0,9197.0
1,0,0,0,0,100.0,3,2,0,3,0,1,0,1,3076.0
0,0,0,1,0,180.0,3,4,4,0,1,0,0,1,5695.0
1,0,0,0,0,350.0,7,4,2,0,1,0,0,1,4962.0
0,1,0,0,0,40.0,1,1,0,7,1,0,0,1,1201.0
0,0,1,0,0,106.0,3,2,1,5,1,0,0,1,6837.0
1,0,0,0,0,63.0,2,2,1,19,1,0,1,0,12270.0
0,0,1,0,0,200.0,4,3,2,6,1,0,1,0,12020.0
0,0,1,0,0,65.0,2,2,0,1,1,0,0,1,4000.0
0,0,1,0,0,25.0,1,1,0,4,1,0,1,0,2418.0
1,0,0,0,0,95.0,3,2,2,5,1,0,0,1,3272.0
1,0,0,0,0,36.0,1,1,1,8,1,0,1,0,4124.0
0,0,1,0,0,273.0,4,4,2,5,1,0,0,1,13760.0
1,0,0,0,0,159.0,2,2,1,8,1,0,1,0,5741.0
0,0,1,0,0,110.0,2,2,1,6,1,0,1,0,8982.0
0,1,0,0,0,130.0,4,4,3,3,1,0,1,0,12890.0
1,0,0,0,0,20.0,1,1,0,0,0,1,0,1,1003.0
1,0,0,0,0,330.0,4,5,4,0,1,0,0,1,4335.0
0,0,1,0,0,30.0,1,1,0,8,0,1,0,1,1807.0
1,0,0,0,0,190.0,4,3,2,1,1,0,0,1,7367.0
1,0,0,0,0,195.0,2,3,1,10,1,0,0,1,7911.0
1,0,0,0,0,43.0,2,7,2,11,1,0,0,1,2556.0
0,0,0,1,0,49.0,2,1,1,5,1,0,0,1,1236.0
1,0,0,0,0,68.0,3,1,1,1,1,0,0,1,2103.0
0,1,0,0,0,63.0,2,2,2,3,1,0,1,0,2752.0
1,0,0,0,0,298.0,4,4,3,6,1,0,0,1,13660.0
1,0,0,0,0,52.0,1,2,1,4,1,0,1,0,4991.0
1,0,0,0,0,350.0,3,2,4,0,1,0,0,1,11350.0
1,0,0,0,0,170.0,4,2,1,3,1,0,1,0,8273.0
0,0,1,0,0,120.0,3,2,2,1,1,0,0,1,7503.0
0,0,1,0,0,30.0,1,1,0,19,1,0,0,1,2067.0
0,0,0,0,1,67.0,2,1,0,5,0,1,1,0,1615.0
1,0,0,0,0,210.0,3,4,0,0,1,0,1,0,4439.0
0,1,0,0,0,40.0,1,1,1,1,0,1,1,0,1324.0
0,1,0,0,0,117.0,3,2,1,1,1,0,0,1,4373.0
1,0,0,0,0,67.0,2,1,1,7,1,0,0,1,2012.0
0,1,0,0,0,60.0,2,1,2,0,1,0,0,1,1425.0
1,0,0,0,0,856.0,5,7,6,4,1,0,0,1,22630.0
0,0,1,0,0,34.0,1,1,0,7,1,0,0,1,2412.0
1,0,0,0,0,717.0,5,5,8,16,1,0,0,1,11860.0
0,1,0,0,0,96.0,2,1,0,2,0,1,0,1,1255.0
0,1,0,0,0,70.0,1,2,0,0,0,1,0,1,1586.0
0,0,1,0,0,65.0,1,1,0,10,0,1,1,0,3219.0
1,0,0,0,0,58.0,2,2,1,18,1,0,0,1,2123.0
1,0,0,0,0,140.0,3,3,3,2,1,0,0,1,6669.0
1,0,0,0,0,195.0,3,4,3,0,1,0,0,1,8687.0
0,0,1,0,0,83.0,2,1,1,8,1,0,1,0,3036.0
0,1,0,0,0,40.0,1,1,1,6,1,0,0,1,1455.0
1,0,0,0,0,70.0,1,1,0,0,0,1,0,1,914.0
0,0,1,0,0,94.0,3,3,2,4,1,0,0,1,7498.0
1,0,0,0,0,34.0,1,1,1,11,0,1,1,0,3456.0
0,0,0,1,0,30.0,1,1,0,4,1,0,0,1,856.0
1,0,0,0,0,73.0,2,2,1,12,1,0,0,1,2116.0
0,0,0,1,0,270.0,3,3,3,1,1,0,0,1,10370.0
1,0,0,0,0,40.0,1,1,1,16,0,1,0,1,4122.0
1,0,0,0,0,25.0,1,1,0,0,0,1,0,1,849.0
1,0,0,0,0,112.0,3,2,1,8,1,0,0,1,4807.0
1,0,0,0,0,105.0,3,2,2,6,1,0,0,1,3653.0
1,0,0,0,0,130.0,3,2,2,0,1,0,0,1,3458.0
0,0,0,0,1,118.0,4,2,1,1,1,0,0,1,3042.0
0,0,0,1,0,85.0,3,2,1,1,1,0,0,1,2042.0
1,0,0,0,0,380.0,4,4,3,0,1,0,1,0,7613.0
1,0,0,0,0,109.0,3,2,1,2,1,0,0,1,6818.0
0,0,0,0,1,758.0,5,4,5,3,1,0,0,1,25580.0
0,0,0,0,1,300.0,4,3,3,0,1,0,0,1,6913.0
0,0,0,0,1,72.0,2,3,0,1,1,0,1,0,3478.0
0,0,0,0,1,148.0,4,3,2,12,1,0,0,1,7859.0
0,1,0,0,0,75.0,2,1,0,9,1,0,0,1,1499.0
0,0,1,0,0,68.0,2,2,1,7,0,1,0,1,1812.0
1,0,0,0,0,64.0,2,2,2,8,0,1,0,1,2986.0
0,0,0,0,1,206.0,4,3,2,4,1,0,0,1,8682.0
1,0,0,0,0,320.0,3,4,3,8,1,0,0,1,10290.0
0,0,1,0,0,116.0,3,3,2,2,0,1,0,1,3320.0
0,0,0,1,0,560.0,7,7,8,0,1,0,0,1,10050.0
1,0,0,0,0,320.0,4,3,4,5,1,0,0,1,8558.0
0,0,1,0,0,55.0,1,1,1,1,1,0,1,0,5816.0
1,0,0,0,0,85.0,2,2,0,8,1,0,1,0,5813.0
1,0,0,0,0,100.0,2,2,1,6,0,1,0,1,3733.0
1,0,0,0,0,400.0,5,5,5,0,1,0,0,1,8997.0
0,1,0,0,0,220.0,3,2,2,0,1,0,0,1,2700.0
0,0,1,0,0,80.0,2,2,0,6,1,0,1,0,3125.0
0,0,0,1,0,66.0,1,1,2,2,1,0,0,1,2239.0
0,1,0,0,0,80.0,2,2,1,12,1,0,0,1,2530.0
1,0,0,0,0,260.0,5,4,4,12,1,0,0,1,15940.0
1,0,0,0,0,450.0,4,5,6,0,0,1,1,0,10290.0
0,1,0,0,0,88.0,2,2,1,3,1,0,0,1,3481.0
0,0,0,1,0,157.0,3,5,3,1,1,0,0,1,9831.0
1,0,0,0,0,129.0,3,5,0,14,1,0,0,1,7838.0
1,0,0,0,0,692.0,5,6,5,0,1,0,0,1,21390.0
1,0,0,0,0,310.0,3,4,3,8,1,0,0,1,7858.0
0,1,0,0,0,215.0,3,4,2,1,1,0,0,1,5853.0
1,0,0,0,0,250.0,3,4,2,0,1,0,0,1,4456.0
1,0,0,0,0,140.0,3,2,2,13,0,1,0,1,3672.0
